drugname,reac,freq
PROPOFOL,Pneumococcal sepsis,3
PROPOFOL,Disease complication,3
PROPOFOL,Demyelination,3
PROPOFOL,Injury,3
PROPOFOL,Chest X-ray abnormal,3
PROPOFOL,Atelectasis,3
PROPOFOL,Circulatory collapse,3
PROPOFOL,Motor neurone disease,3
PROPOFOL,Muscular weakness,3
PROPOFOL,Ischaemic cerebral infarction,3
PROPOFOL,Inflammation,3
PROPOFOL,Respiratory arrest,3
PROPOFOL,Mechanical ventilation,3
PROPOFOL,Respiratory tract infection bacterial,3
PROPOFOL,Lung consolidation,3
PROPOFOL,Dysphagia,3
PROPOFOL,Brain injury,3
PROPOFOL,Dehydration,3
PROPRANOLOL,Off label use,15
PROPRANOLOL,Nausea,15
PROPRANOLOL,COVID-19,12
PROPRANOLOL,Product use issue,11
PROPRANOLOL,Product use in unapproved indication,10
PROPRANOLOL,Pain,8
PROPRANOLOL,Fatigue,8
PROPRANOLOL,Headache,8
PROPRANOLOL,Dyspnoea,8
PROPRANOLOL,Diarrhoea,8
PROPRANOLOL,Gait disturbance,8
PROPRANOLOL,Feeling abnormal,7
PROPRANOLOL,Rash,7
PROPRANOLOL,Fall,7
PROPRANOLOL,Illness,7
PROPRANOLOL,Insomnia,7
PROPRANOLOL,Hyperkalaemia,7
PROPRANOLOL,Acute kidney injury,7
PROPRANOLOL,Arthralgia,6
PROPRANOLOL,Anxiety,6
PROPRANOLOL,Vomiting,6
PROPRANOLOL,Product dose omission issue,6
PROPRANOLOL,Condition aggravated,5
PROPRANOLOL,Dizziness,5
PROPRANOLOL,Bradycardia,5
PROPRANOLOL,Peripheral swelling,5
PROPRANOLOL,Tremor,5
PROPRANOLOL,Abdominal discomfort,5
PROPRANOLOL,Sepsis,5
PROPRANOLOL,Dyskinesia,5
PROPRANOLOL,Extrapyramidal disorder,5
PROPRANOLOL,Anaphylactic shock,5
PROPRANOLOL,Cardiogenic shock,5
PROPRANOLOL,Foetal death,5
PROPRANOLOL,Meconium in amniotic fluid,5
PROPRANOLOL,Malaise,4
PROPRANOLOL,Pneumonia,4
PROPRANOLOL,Hypertension,4
PROPRANOLOL,Pruritus,4
PROPRANOLOL,Urinary tract infection,4
PROPRANOLOL,Hyperhidrosis,4
PROPRANOLOL,Pyrexia,4
PROPRANOLOL,Muscle spasms,4
PROPRANOLOL,Completed suicide,4
PROPRANOLOL,Gastrointestinal disorder,4
PROPRANOLOL,Confusional state,4
PROPRANOLOL,Contusion,3
PROPRANOLOL,Infusion related reaction,3
PROPRANOLOL,Skin fissures,3
PROPRANOLOL,Somnolence,3
PROPRANOLOL HYDROCHLORIDE,Off label use,17
PROPRANOLOL HYDROCHLORIDE,Sinusitis,7
PROPRANOLOL HYDROCHLORIDE,Diarrhoea,7
PROPRANOLOL HYDROCHLORIDE,Dyspnoea,6
PROPRANOLOL HYDROCHLORIDE,Cystitis,6
PROPRANOLOL HYDROCHLORIDE,Drug ineffective,5
PROPRANOLOL HYDROCHLORIDE,Pain,5
PROPRANOLOL HYDROCHLORIDE,Urinary tract infection,5
PROPRANOLOL HYDROCHLORIDE,Hypoaesthesia,5
PROPRANOLOL HYDROCHLORIDE,COVID-19,5
PROPRANOLOL HYDROCHLORIDE,Nausea,5
PROPRANOLOL HYDROCHLORIDE,Product use issue,5
PROPRANOLOL HYDROCHLORIDE,Fall,4
PROPRANOLOL HYDROCHLORIDE,Seasonal allergy,4
PROPRANOLOL HYDROCHLORIDE,Upper respiratory tract infection,4
PROPRANOLOL HYDROCHLORIDE,Infusion site pain,4
PROPRANOLOL HYDROCHLORIDE,Influenza,4
PROPRANOLOL HYDROCHLORIDE,Fatigue,4
PROPRANOLOL HYDROCHLORIDE,Headache,4
PROPRANOLOL HYDROCHLORIDE,Injection site pain,4
PROPRANOLOL HYDROCHLORIDE,Kidney infection,3
PROPRANOLOL HYDROCHLORIDE,Staphylococcal infection,3
PROPRANOLOL HYDROCHLORIDE,Blood pressure abnormal,3
PROPRANOLOL HYDROCHLORIDE,Peripheral swelling,3
PROPRANOLOL HYDROCHLORIDE,Hereditary angioedema,3
PROPRANOLOL HYDROCHLORIDE,Injection site erythema,3
PROPRANOLOL HYDROCHLORIDE,Rash,3
PROPRANOLOL HYDROCHLORIDE,Infusion related reaction,3
PROPRANOLOL HYDROCHLORIDE,Migraine,3
PROPRANOLOL HYDROCHLORIDE,Illness,3
PROPRANOLOL HYDROCHLORIDE,COVID-19 immunisation,3
PROPRANOLOL HYDROCHLORIDE,Pruritus,3
PROPRANOLOL HYDROCHLORIDE,Vomiting,3
PROPRANOLOL HYDROCHLORIDE,Dizziness,3
PROPRANOLOL HYDROCHLORIDE,General physical health deterioration,3
PROPRANOLOL HYDROCHLORIDE,Malaise,3
PROPRANOLOL HYDROCHLORIDE,Condition aggravated,3
PROPRANOLOL HYDROCHLORIDE,Overdose,3
PROPRANOLOL HYDROCHLORIDE,Blood pressure increased,3
PROPRANOLOL HYDROCHLORIDE,Pneumonia,3
PROPRANOLOL HYDROCHLORIDE,Hypertension,3
PROPRANOLOL HYDROCHLORIDE,Blood pressure decreased,3
PROPRANOLOL HYDROCHLORIDE,Insomnia,2
PROPRANOLOL HYDROCHLORIDE,Multiple allergies,2
PROPRANOLOL HYDROCHLORIDE,Cerebrovascular accident,2
PROPRANOLOL HYDROCHLORIDE,Wrist fracture,2
PROPRANOLOL HYDROCHLORIDE,Rosacea,2
PROPRANOLOL HYDROCHLORIDE,Infusion site pruritus,2
PROPRANOLOL HYDROCHLORIDE,Diabetes mellitus,2
PROPRANOLOL HYDROCHLORIDE,Infusion site discomfort,2
PROTONIX,COVID-19,19
PROTONIX,Urinary tract infection,15
PROTONIX,Product dose omission issue,13
PROTONIX,Pain,12
PROTONIX,Weight decreased,12
PROTONIX,Off label use,10
PROTONIX,Diarrhoea,9
PROTONIX,Product use issue,9
PROTONIX,Illness,8
PROTONIX,Upper respiratory tract infection,8
PROTONIX,Nausea,8
PROTONIX,Pneumonia,8
PROTONIX,Headache,7
PROTONIX,Abdominal pain,7
PROTONIX,Sinusitis,7
PROTONIX,Vomiting,7
PROTONIX,Anxiety,6
PROTONIX,Migraine,6
PROTONIX,Fatigue,6
PROTONIX,Malaise,6
PROTONIX,Insurance issue,6
PROTONIX,Back pain,6
PROTONIX,Dyspnoea,6
PROTONIX,Fall,5
PROTONIX,Intestinal obstruction,5
PROTONIX,Asthenia,5
PROTONIX,Respiratory tract infection,5
PROTONIX,Small intestinal obstruction,5
PROTONIX,Influenza,5
PROTONIX,Inappropriate schedule of product administration,5
PROTONIX,Arthralgia,5
PROTONIX,Dizziness,5
PROTONIX,Anaemia,5
PROTONIX,Drug ineffective,4
PROTONIX,Infection,4
PROTONIX,Syncope,4
PROTONIX,Eye infection,4
PROTONIX,Infusion related reaction,4
PROTONIX,Cellulitis,4
PROTONIX,Needle issue,4
PROTONIX,Decreased appetite,4
PROTONIX,Confusional state,4
PROTONIX,Blood pressure increased,4
PROTONIX,Oropharyngeal pain,4
PROTONIX,Depression,3
PROTONIX,Epilepsy,3
PROTONIX,Gastric disorder,3
PROTONIX,Chronic kidney disease,3
PROTONIX,Emotional distress,3
PROTONIX,Gastrointestinal bacterial overgrowth,3
PROZAC,Fatigue,10
PROZAC,Fall,10
PROZAC,Weight decreased,9
PROZAC,Nasopharyngitis,9
PROZAC,Nausea,9
PROZAC,COVID-19,7
PROZAC,Anxiety,7
PROZAC,Pain,7
PROZAC,Sinusitis,6
PROZAC,Upper respiratory tract infection,6
PROZAC,Erythema,6
PROZAC,Headache,6
PROZAC,Product dose omission issue,6
PROZAC,Feeling abnormal,6
PROZAC,Diarrhoea,6
PROZAC,Emotional distress,5
PROZAC,Cough,5
PROZAC,Weight increased,5
PROZAC,Infusion site swelling,5
PROZAC,Gait disturbance,5
PROZAC,Suicidal ideation,5
PROZAC,Bronchitis,5
PROZAC,Asthenia,5
PROZAC,Epistaxis,5
PROZAC,Illness,4
PROZAC,Pneumonia,4
PROZAC,Arthralgia,4
PROZAC,Depression,4
PROZAC,Stress,4
PROZAC,Product use in unapproved indication,4
PROZAC,Pain in extremity,4
PROZAC,Anaemia,4
PROZAC,Cellulitis,3
PROZAC,Hypoaesthesia,3
PROZAC,Sinus congestion,3
PROZAC,Rash pruritic,3
PROZAC,Insurance issue,3
PROZAC,Malaise,3
PROZAC,Back pain,3
PROZAC,Multiple allergies,3
PROZAC,Eating disorder,3
PROZAC,Constipation,3
PROZAC,Drug ineffective,3
PROZAC,Withdrawal syndrome,3
PROZAC,Insomnia,3
PROZAC,Infusion site erythema,3
PROZAC,Gingival bleeding,3
PROZAC,Mucosal inflammation,3
PROZAC,Injection site pruritus,3
PROZAC,Off label use,3
PULMICORT TURBUHALER,Asthma,11
PULMICORT TURBUHALER,Nasopharyngitis,10
PULMICORT TURBUHALER,Vomiting,9
PULMICORT TURBUHALER,Pneumonia,8
PULMICORT TURBUHALER,Sinusitis,8
PULMICORT TURBUHALER,Headache,8
PULMICORT TURBUHALER,COVID-19,8
PULMICORT TURBUHALER,Dyspnoea,7
PULMICORT TURBUHALER,Weight decreased,7
PULMICORT TURBUHALER,Fatigue,7
PULMICORT TURBUHALER,Oropharyngeal pain,6
PULMICORT TURBUHALER,Influenza,6
PULMICORT TURBUHALER,Nausea,6
PULMICORT TURBUHALER,Cough,5
PULMICORT TURBUHALER,Drug hypersensitivity,5
PULMICORT TURBUHALER,Dizziness,5
PULMICORT TURBUHALER,Diarrhoea,5
PULMICORT TURBUHALER,Malaise,5
PULMICORT TURBUHALER,Weight increased,5
PULMICORT TURBUHALER,Pyrexia,4
PULMICORT TURBUHALER,Productive cough,4
PULMICORT TURBUHALER,Bronchitis,4
PULMICORT TURBUHALER,Chills,4
PULMICORT TURBUHALER,Ear infection,4
PULMICORT TURBUHALER,General physical health deterioration,4
PULMICORT TURBUHALER,Asthenia,4
PULMICORT TURBUHALER,Illness,4
PULMICORT TURBUHALER,Dilated cardiomyopathy,4
PULMICORT TURBUHALER,Overdose,4
PULMICORT TURBUHALER,Arteriosclerosis coronary artery,4
PULMICORT TURBUHALER,Viral infection,4
PULMICORT TURBUHALER,Lower respiratory tract infection,4
PULMICORT TURBUHALER,Infusion site pruritus,4
PULMICORT TURBUHALER,Condition aggravated,4
PULMICORT TURBUHALER,Hyperhidrosis,4
PULMICORT TURBUHALER,Product dose omission issue,4
PULMICORT TURBUHALER,Arthralgia,4
PULMICORT TURBUHALER,Injection site pain,4
PULMICORT TURBUHALER,Visual impairment,4
PULMICORT TURBUHALER,Blindness,4
PULMICORT TURBUHALER,Gait disturbance,3
PULMICORT TURBUHALER,Limb discomfort,3
PULMICORT TURBUHALER,Upper respiratory tract infection,3
PULMICORT TURBUHALER,Eczema,3
PULMICORT TURBUHALER,Nasal congestion,3
PULMICORT TURBUHALER,Aphonia,3
PULMICORT TURBUHALER,Product use in unapproved indication,3
PULMICORT TURBUHALER,Infusion site pain,3
PULMICORT TURBUHALER,Vision blurred,3
PULMICORT TURBUHALER,Gastrointestinal disorder,3
QUETIAPINE,Headache,26
QUETIAPINE,Off label use,21
QUETIAPINE,Depression,21
QUETIAPINE,Anxiety,21
QUETIAPINE,Dizziness,20
QUETIAPINE,Pain,20
QUETIAPINE,Gait disturbance,20
QUETIAPINE,Pyrexia,18
QUETIAPINE,Nausea,18
QUETIAPINE,Arthralgia,18
QUETIAPINE,Dyskinesia,17
QUETIAPINE,Fatigue,16
QUETIAPINE,Confusional state,16
QUETIAPINE,Vomiting,16
QUETIAPINE,Diarrhoea,15
QUETIAPINE,Somnolence,15
QUETIAPINE,Suicide attempt,15
QUETIAPINE,Musculoskeletal stiffness,14
QUETIAPINE,Abdominal pain,14
QUETIAPINE,Toxicity to various agents,14
QUETIAPINE,Asthenia,13
QUETIAPINE,Dyspnoea,13
QUETIAPINE,Muscle spasms,13
QUETIAPINE,Pruritus,13
QUETIAPINE,Pain in extremity,13
QUETIAPINE,Hyperhidrosis,13
QUETIAPINE,Seizure,13
QUETIAPINE,Maternal exposure during pregnancy,12
QUETIAPINE,Drug ineffective,12
QUETIAPINE,Suicidal ideation,12
QUETIAPINE,Rash,11
QUETIAPINE,Back pain,11
QUETIAPINE,Insomnia,11
QUETIAPINE,Condition aggravated,11
QUETIAPINE,Restlessness,11
QUETIAPINE,Paraesthesia,10
QUETIAPINE,Delirium,10
QUETIAPINE,Decreased appetite,10
QUETIAPINE,Illness,10
QUETIAPINE,Menstrual disorder,10
QUETIAPINE,Agitation,10
QUETIAPINE,Drug interaction,10
QUETIAPINE,Thrombocytopenia,10
QUETIAPINE,Medication error,9
QUETIAPINE,Contusion,9
QUETIAPINE,Sleep disorder,9
QUETIAPINE,Hypoaesthesia,9
QUETIAPINE,Psychotic disorder,9
QUETIAPINE,Tremor,9
QUETIAPINE,Dystonia,9
QUETIAPINE FUMARATE,Headache,14
QUETIAPINE FUMARATE,Dizziness,14
QUETIAPINE FUMARATE,Vomiting,13
QUETIAPINE FUMARATE,Off label use,12
QUETIAPINE FUMARATE,Dyspnoea,11
QUETIAPINE FUMARATE,Musculoskeletal stiffness,10
QUETIAPINE FUMARATE,Depression,10
QUETIAPINE FUMARATE,Nausea,10
QUETIAPINE FUMARATE,Decreased appetite,10
QUETIAPINE FUMARATE,Asthenia,10
QUETIAPINE FUMARATE,Arthralgia,10
QUETIAPINE FUMARATE,Diarrhoea,10
QUETIAPINE FUMARATE,Anxiety,10
QUETIAPINE FUMARATE,Muscle spasms,10
QUETIAPINE FUMARATE,Drug interaction,10
QUETIAPINE FUMARATE,Somnolence,10
QUETIAPINE FUMARATE,Drug ineffective,9
QUETIAPINE FUMARATE,Pyrexia,9
QUETIAPINE FUMARATE,Fatigue,9
QUETIAPINE FUMARATE,Pruritus,9
QUETIAPINE FUMARATE,Dyskinesia,9
QUETIAPINE FUMARATE,Illness,9
QUETIAPINE FUMARATE,Contusion,8
QUETIAPINE FUMARATE,Delirium,8
QUETIAPINE FUMARATE,Gait disturbance,8
QUETIAPINE FUMARATE,Maternal exposure during pregnancy,8
QUETIAPINE FUMARATE,Sleep disorder,8
QUETIAPINE FUMARATE,Hypoaesthesia,8
QUETIAPINE FUMARATE,Confusional state,8
QUETIAPINE FUMARATE,Exposure during pregnancy,8
QUETIAPINE FUMARATE,Vision blurred,8
QUETIAPINE FUMARATE,Paraesthesia,7
QUETIAPINE FUMARATE,Swelling face,7
QUETIAPINE FUMARATE,Tremor,7
QUETIAPINE FUMARATE,Toxicity to various agents,7
QUETIAPINE FUMARATE,Nightmare,7
QUETIAPINE FUMARATE,Incontinence,7
QUETIAPINE FUMARATE,Suicidal ideation,7
QUETIAPINE FUMARATE,Restless legs syndrome,7
QUETIAPINE FUMARATE,Urinary retention,7
QUETIAPINE FUMARATE,Muscle rigidity,7
QUETIAPINE FUMARATE,Seizure,7
QUETIAPINE FUMARATE,Mania,7
QUETIAPINE FUMARATE,Pneumonia,6
QUETIAPINE FUMARATE,Pain,6
QUETIAPINE FUMARATE,Tachycardia,6
QUETIAPINE FUMARATE,Derealisation,6
QUETIAPINE FUMARATE,Muscle disorder,6
QUETIAPINE FUMARATE,Dissociation,6
QUETIAPINE FUMARATE,Feeling of despair,6
RABEPRAZOLE SODIUM,Off label use,14
RABEPRAZOLE SODIUM,Diarrhoea,13
RABEPRAZOLE SODIUM,Cardiac failure,11
RABEPRAZOLE SODIUM,Pyrexia,10
RABEPRAZOLE SODIUM,Hypertension,9
RABEPRAZOLE SODIUM,Pneumonia,8
RABEPRAZOLE SODIUM,Headache,8
RABEPRAZOLE SODIUM,Dyspnoea,8
RABEPRAZOLE SODIUM,Arthralgia,8
RABEPRAZOLE SODIUM,Nausea,7
RABEPRAZOLE SODIUM,Hepatic function abnormal,7
RABEPRAZOLE SODIUM,Rash,7
RABEPRAZOLE SODIUM,Malaise,6
RABEPRAZOLE SODIUM,Cough,6
RABEPRAZOLE SODIUM,Interstitial lung disease,6
RABEPRAZOLE SODIUM,COVID-19,5
RABEPRAZOLE SODIUM,Anaemia,5
RABEPRAZOLE SODIUM,Hypokalaemia,5
RABEPRAZOLE SODIUM,Abdominal pain upper,5
RABEPRAZOLE SODIUM,Product use issue,5
RABEPRAZOLE SODIUM,Cardiac failure congestive,5
RABEPRAZOLE SODIUM,Vomiting,5
RABEPRAZOLE SODIUM,Decreased appetite,5
RABEPRAZOLE SODIUM,Inappropriate schedule of product administration,4
RABEPRAZOLE SODIUM,Pulmonary arterial hypertension,4
RABEPRAZOLE SODIUM,White blood cell count decreased,4
RABEPRAZOLE SODIUM,Febrile neutropenia,4
RABEPRAZOLE SODIUM,Abdominal discomfort,4
RABEPRAZOLE SODIUM,Loss of employment,4
RABEPRAZOLE SODIUM,Drug intolerance,4
RABEPRAZOLE SODIUM,Liver disorder,4
RABEPRAZOLE SODIUM,Hepatic enzyme increased,4
RABEPRAZOLE SODIUM,Gastric disorder,4
RABEPRAZOLE SODIUM,Hepatic steatosis,4
RABEPRAZOLE SODIUM,Drug ineffective,4
RABEPRAZOLE SODIUM,Drug hypersensitivity,4
RABEPRAZOLE SODIUM,Contraindicated product administered,4
RABEPRAZOLE SODIUM,Therapeutic product effect decreased,4
RABEPRAZOLE SODIUM,Herpes zoster,4
RABEPRAZOLE SODIUM,Urinary tract infection,4
RABEPRAZOLE SODIUM,Hypotension,3
RABEPRAZOLE SODIUM,Sinusitis,3
RABEPRAZOLE SODIUM,Myocardial infarction,3
RABEPRAZOLE SODIUM,Bronchitis,3
RABEPRAZOLE SODIUM,Pruritus,3
RABEPRAZOLE SODIUM,Dysphonia,3
RABEPRAZOLE SODIUM,Weight decreased,3
RABEPRAZOLE SODIUM,Erythema,2
RABEPRAZOLE SODIUM,Myelodysplastic syndrome,2
RABEPRAZOLE SODIUM,Second primary malignancy,2
RAMIPRIL,Fatigue,49
RAMIPRIL,Diarrhoea,45
RAMIPRIL,Acute kidney injury,41
RAMIPRIL,Arthralgia,40
RAMIPRIL,Dizziness,35
RAMIPRIL,Hypotension,34
RAMIPRIL,Off label use,33
RAMIPRIL,Pyrexia,31
RAMIPRIL,Nausea,31
RAMIPRIL,Asthenia,29
RAMIPRIL,Headache,26
RAMIPRIL,Pain,25
RAMIPRIL,Hypertension,24
RAMIPRIL,Joint swelling,24
RAMIPRIL,Condition aggravated,24
RAMIPRIL,Sepsis,24
RAMIPRIL,Syncope,24
RAMIPRIL,Rash,23
RAMIPRIL,Vomiting,23
RAMIPRIL,Ejection fraction decreased,23
RAMIPRIL,Pruritus,22
RAMIPRIL,Hyponatraemia,22
RAMIPRIL,Dyspnoea,21
RAMIPRIL,Cough,21
RAMIPRIL,Constipation,21
RAMIPRIL,Epistaxis,20
RAMIPRIL,Alopecia,19
RAMIPRIL,Confusional state,19
RAMIPRIL,Pain in extremity,18
RAMIPRIL,Death,18
RAMIPRIL,Pneumonia,17
RAMIPRIL,Anaemia,17
RAMIPRIL,Cardiac failure,17
RAMIPRIL,Influenza like illness,16
RAMIPRIL,Mucosal inflammation,16
RAMIPRIL,Oedema peripheral,16
RAMIPRIL,Palpitations,16
RAMIPRIL,Paraesthesia,15
RAMIPRIL,General physical health deterioration,15
RAMIPRIL,Weight decreased,15
RAMIPRIL,Malaise,15
RAMIPRIL,Neutropenia,15
RAMIPRIL,Medication error,14
RAMIPRIL,Back pain,14
RAMIPRIL,Decreased appetite,14
RAMIPRIL,Abdominal pain,14
RAMIPRIL,Myalgia,14
RAMIPRIL,Hypomagnesaemia,14
RAMIPRIL,Lower respiratory tract infection,13
RAMIPRIL,Ill-defined disorder,13
RANITIDINE,Diarrhoea,37
RANITIDINE,Nausea,34
RANITIDINE,Fatigue,34
RANITIDINE,Pain,29
RANITIDINE,Off label use,26
RANITIDINE,Arthralgia,22
RANITIDINE,Dyspnoea,19
RANITIDINE,Neuropathy peripheral,19
RANITIDINE,COVID-19,17
RANITIDINE,Mucosal inflammation,16
RANITIDINE,Vomiting,15
RANITIDINE,Anxiety,15
RANITIDINE,Platelet count decreased,15
RANITIDINE,Pain in extremity,14
RANITIDINE,Pneumonia,13
RANITIDINE,Urinary tract infection,13
RANITIDINE,Neutropenia,13
RANITIDINE,Rash,13
RANITIDINE,Sinusitis,12
RANITIDINE,Upper respiratory tract infection,12
RANITIDINE,Emotional distress,12
RANITIDINE,Leukopenia,12
RANITIDINE,Disease progression,12
RANITIDINE,Incorrect dose administered,11
RANITIDINE,Malaise,11
RANITIDINE,Drug hypersensitivity,11
RANITIDINE,Pyrexia,11
RANITIDINE,Product dose omission issue,11
RANITIDINE,Illness,11
RANITIDINE,Anhedonia,11
RANITIDINE,Anaemia,11
RANITIDINE,Alopecia,11
RANITIDINE,Cough,11
RANITIDINE,Acute kidney injury,11
RANITIDINE,Decreased appetite,11
RANITIDINE,Headache,10
RANITIDINE,Pruritus,10
RANITIDINE,Drug ineffective,10
RANITIDINE,Lower respiratory tract infection,10
RANITIDINE,Bone density decreased,10
RANITIDINE,Cellulitis,10
RANITIDINE,Dyspepsia,10
RANITIDINE,Abdominal pain upper,10
RANITIDINE,Back pain,9
RANITIDINE,Fall,9
RANITIDINE,Affective disorder,9
RANITIDINE,Neutrophil count increased,9
RANITIDINE,Schizophrenia,9
RANITIDINE,Overdose,9
RANITIDINE,Seizure,9
REBAMIPIDE,Interstitial lung disease,11
REBAMIPIDE,Nausea,8
REBAMIPIDE,Hypertension,7
REBAMIPIDE,Herpes zoster,6
REBAMIPIDE,Dyspnoea,6
REBAMIPIDE,Headache,5
REBAMIPIDE,Liver disorder,5
REBAMIPIDE,Diarrhoea,5
REBAMIPIDE,Pneumonia,5
REBAMIPIDE,Disease progression,4
REBAMIPIDE,White blood cell count decreased,4
REBAMIPIDE,Death,4
REBAMIPIDE,Drug-induced liver injury,4
REBAMIPIDE,Oedema peripheral,4
REBAMIPIDE,Acute kidney injury,4
REBAMIPIDE,Pyrexia,4
REBAMIPIDE,Blood creatine phosphokinase increased,4
REBAMIPIDE,Off label use,3
REBAMIPIDE,Platelet count decreased,3
REBAMIPIDE,Febrile neutropenia,3
REBAMIPIDE,Malaise,3
REBAMIPIDE,Altered state of consciousness,3
REBAMIPIDE,Anaemia,3
REBAMIPIDE,Maternal exposure during pregnancy,3
REBAMIPIDE,Fall,3
REBAMIPIDE,Cardiac failure,3
REBAMIPIDE,Dizziness,3
REBAMIPIDE,Suicide attempt,3
REBAMIPIDE,Septic shock,3
REBAMIPIDE,Abdominal discomfort,3
REBAMIPIDE,Hepatic function abnormal,2
REBAMIPIDE,Chest pain,2
REBAMIPIDE,Arthralgia,2
REBAMIPIDE,Fulminant type 1 diabetes mellitus,2
REBAMIPIDE,Decubitus ulcer,2
REBAMIPIDE,Gastrointestinal haemorrhage,2
REBAMIPIDE,Meningitis bacterial,2
REBAMIPIDE,Faeces discoloured,2
REBAMIPIDE,Diverticulum intestinal haemorrhagic,2
REBAMIPIDE,Hypercholesterolaemia,2
REBAMIPIDE,Diabetes mellitus,2
REBAMIPIDE,Breast cancer,2
REBAMIPIDE,Lymphocyte count decreased,2
REBAMIPIDE,Aspartate aminotransferase increased,2
REBAMIPIDE,Alanine aminotransferase increased,2
REBAMIPIDE,Tumour haemorrhage,2
REBAMIPIDE,Cough,2
REBAMIPIDE,Apgar score low,2
REBAMIPIDE,Low birth weight baby,2
REBAMIPIDE,Premature baby,2
REMICADE,Off label use,201
REMICADE,Crohn's disease,66
REMICADE,COVID-19,51
REMICADE,Infusion related reaction,47
REMICADE,Drug ineffective,42
REMICADE,Diarrhoea,42
REMICADE,Colitis ulcerative,38
REMICADE,Abdominal pain,37
REMICADE,Pain,27
REMICADE,Nausea,27
REMICADE,Haematochezia,27
REMICADE,Inappropriate schedule of product administration,26
REMICADE,Dyspnoea,25
REMICADE,Weight decreased,25
REMICADE,Fatigue,23
REMICADE,Rash,23
REMICADE,Arthralgia,23
REMICADE,Product use issue,23
REMICADE,Frequent bowel movements,23
REMICADE,Malaise,21
REMICADE,Rheumatoid arthritis,20
REMICADE,Nasopharyngitis,20
REMICADE,Vomiting,20
REMICADE,Pneumonia,19
REMICADE,Product dose omission issue,19
REMICADE,Weight increased,17
REMICADE,Pain in extremity,17
REMICADE,Drug level decreased,17
REMICADE,Peripheral swelling,16
REMICADE,Drug hypersensitivity,16
REMICADE,Exposure during pregnancy,16
REMICADE,Asthenia,15
REMICADE,Hypersensitivity,15
REMICADE,General physical health deterioration,15
REMICADE,Influenza,15
REMICADE,Therapeutic product effect decreased,14
REMICADE,Headache,14
REMICADE,Treatment failure,14
REMICADE,Nephrolithiasis,14
REMICADE,Inflammation,13
REMICADE,Drug intolerance,13
REMICADE,Musculoskeletal stiffness,13
REMICADE,Dizziness,13
REMICADE,Infection,13
REMICADE,Condition aggravated,13
REMICADE,Urinary tract infection,13
REMICADE,Constipation,13
REMICADE,Alopecia,12
REMICADE,Joint swelling,12
REMICADE,Intestinal resection,12
REMODULIN,Dyspnoea,89
REMODULIN,Infusion site pain,88
REMODULIN,Headache,74
REMODULIN,Nausea,68
REMODULIN,Diarrhoea,67
REMODULIN,Infusion site erythema,53
REMODULIN,Vomiting,45
REMODULIN,Device failure,45
REMODULIN,Fatigue,38
REMODULIN,Hypotension,31
REMODULIN,Pain in extremity,30
REMODULIN,Weight decreased,30
REMODULIN,Pneumonia,29
REMODULIN,Dizziness,28
REMODULIN,Pain,27
REMODULIN,Device dislocation,27
REMODULIN,Malaise,26
REMODULIN,Oxygen saturation decreased,26
REMODULIN,Infusion site swelling,25
REMODULIN,Infusion site haemorrhage,24
REMODULIN,Peripheral swelling,24
REMODULIN,Device leakage,23
REMODULIN,Chest pain,22
REMODULIN,Fluid retention,22
REMODULIN,Device malfunction,21
REMODULIN,Pain in jaw,21
REMODULIN,Infusion site infection,21
REMODULIN,Death,20
REMODULIN,Device infusion issue,20
REMODULIN,Fall,19
REMODULIN,Oedema peripheral,19
REMODULIN,Pulmonary arterial hypertension,18
REMODULIN,Decreased appetite,18
REMODULIN,Injection site erythema,17
REMODULIN,Chest discomfort,17
REMODULIN,Feeling abnormal,16
REMODULIN,Cough,16
REMODULIN,Pulmonary hypertension,16
REMODULIN,Asthenia,16
REMODULIN,Palpitations,15
REMODULIN,Nasopharyngitis,15
REMODULIN,Dyspnoea exertional,15
REMODULIN,Illness,14
REMODULIN,Flushing,14
REMODULIN,Device issue,14
REMODULIN,Arthralgia,14
REMODULIN,Therapy non-responder,14
REMODULIN,Vascular device infection,13
REMODULIN,Weight increased,13
REMODULIN,Device wireless communication issue,13
REPAGLINIDE,Septic shock,11
REPAGLINIDE,Hypocalcaemia,10
REPAGLINIDE,Candida infection,7
REPAGLINIDE,Multiple organ dysfunction syndrome,7
REPAGLINIDE,Hypoglycaemia,7
REPAGLINIDE,Hypotension,6
REPAGLINIDE,Off label use,6
REPAGLINIDE,Hypomagnesaemia,5
REPAGLINIDE,Muscle spasms,5
REPAGLINIDE,Xerosis,5
REPAGLINIDE,Electrocardiogram QT prolonged,5
REPAGLINIDE,Malaise,4
REPAGLINIDE,Confusional state,4
REPAGLINIDE,Heart transplant rejection,4
REPAGLINIDE,General physical health deterioration,4
REPAGLINIDE,Enterobacter bacteraemia,4
REPAGLINIDE,Proteus infection,4
REPAGLINIDE,Fungaemia,4
REPAGLINIDE,Chronic kidney disease,4
REPAGLINIDE,Drug ineffective for unapproved indication,4
REPAGLINIDE,Neuropathy peripheral,4
REPAGLINIDE,Malnutrition,4
REPAGLINIDE,Respiratory disorder,4
REPAGLINIDE,Cytomegalovirus infection,4
REPAGLINIDE,Localised infection,4
REPAGLINIDE,Cardiogenic shock,4
REPAGLINIDE,Pneumonia respiratory syncytial viral,4
REPAGLINIDE,Febrile bone marrow aplasia,4
REPAGLINIDE,Product use in unapproved indication,4
